,review_date,review_content,stars,lemmatized,tokenized,POLARITY,SUBJECTIVITY,scores,compound,neu_score,pos_score,neg_score,sentiment,nmf_topics,lda_topics
3643,23-Jun-19,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3644,19-Oct-17,good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3645,19-Aug-19,perfect,5.0,perfect,perfect,1.0,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,0.0,1.0,0.0,pos,working rate,value for money
3646,04-Mar-20,nothing to dislike in iteverything is perfectgood job by samsung,5.0,dislike iteverything perfectgood job samsung,dislike iteverything perfectgood job samsung,0.0,0.0,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.3818}",-0.3818,0.606,0.0,0.394,neg,working rate,Warranty issues
3647,03-Oct-19,good,4.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3648,15-Sep-18,good,4.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3649,29-Jul-19,when started using it after some time it asks for format and after formatting also it didn work,1.0,start time ask format format didn work,start time ask format format didn work,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Warranty issues
3650,04-Dec-18,got best performance after compatible with every media device use on daily basis,5.0,get good performance compatible media device use daily basis,get good performance compatible media device use daily basis,0.35,0.30000000000000004,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,0.734,0.266,0.0,pos,Performance,Storage capacity
3651,04-Dec-18,good,4.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3652,11-Dec-17,using it without any problem,4.0,problem,problem,0.0,0.0,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.0,0.0,1.0,neg,working rate,Warranty issues
3653,30-Jan-20,good quality product,5.0,good quality product,good quality product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,0.408,0.592,0.0,pos,Quality,Quality
3654,27-Sep-19,prompt delivery by amazon and excellent product,5.0,prompt delivery amazon excellent product,prompt delivery amazon excellent product,1.0,1.0,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.6597}",0.6597,0.357,0.643,0.0,pos,Quality,Quality
3655,28-Apr-19,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3656,13-Apr-18,good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3657,17-Aug-19,great performance,5.0,great performance,great performance,0.8,0.75,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,0.196,0.804,0.0,pos,working rate,value for money
3658,03-Mar-20,liked the product it offers good speed about while in this price range scan disk offers,4.0,like product offer good speed price range scan disk offer,like product offer good speed price range scan disk offer,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.6597}",0.6597,0.597,0.403,0.0,pos,Quality,Quality
3659,12-Mar-19,didn get my worrntey crad with your product,1.0,didn worrntey crad product,didn worrntey crad product,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Quality,Warranty issues
3660,03-May-19,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3661,11-Dec-17,this is good product for samsung mobile and any mobile,5.0,good product samsung mobile mobile,good product samsung mobile mobile,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,0.58,0.42,0.0,pos,Quality,Storage capacity
3662,20-Nov-19,its good quality product thing read and write speed not too much but speed too good,5.0,good quality product thing read write speed speed good,good quality product thing read write speed speed good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.7003}",0.7003,0.547,0.453,0.0,pos,Performance,Performance
3663,29-May-19,low speed,1.0,low speed,low speed,0.0,0.3,"{'neg': 0.677, 'neu': 0.323, 'pos': 0.0, 'compound': -0.2732}",-0.2732,0.323,0.0,0.677,neg,working rate,Performance
3664,22-Jul-19,good one,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3665,11-Dec-19,excellent product working fine with my htc device,5.0,excellent product work fine htc device,excellent product work fine htc device,0.7083333333333334,0.75,"{'neg': 0.0, 'neu': 0.421, 'pos': 0.579, 'compound': 0.6705}",0.6705,0.421,0.579,0.0,pos,Quality,value for money
3666,26-Jun-19,working in excellent condition nice product,5.0,work excellent condition nice product,work excellent condition nice product,0.8,1.0,"{'neg': 0.0, 'neu': 0.316, 'pos': 0.684, 'compound': 0.7579}",0.7579,0.316,0.684,0.0,pos,speed,Quality
3667,10-Oct-17,good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3668,06-Jan-18,nothing to say it original samsung product,5.0,original samsung product,original samsung product,0.375,0.75,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.3182}",0.3182,0.465,0.535,0.0,pos,Quality,Quality
3669,22-Oct-18,used this product completly one year still ninor problems are not,5.0,product completly year ninor problem,product completly year ninor problem,0.0,0.0,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.597,0.0,0.403,neg,Quality,Warranty issues
3670,04-Dec-18,that really nice super fast delivery nd good quality,5.0,nice super fast delivery nd good quality,nice super fast delivery nd good quality,0.4583333333333333,0.7166666666666667,"{'neg': 0.0, 'neu': 0.294, 'pos': 0.706, 'compound': 0.8625}",0.8625,0.294,0.706,0.0,pos,speed,Quality
3671,11-Dec-17,good and reliable,4.0,good reliable,good reliable,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Performance,Quality
3672,15-Oct-17,backup has been deleted worried but now it ok,5.0,backup delete worried ok,backup delete worried ok,0.5,0.5,"{'neg': 0.344, 'neu': 0.312, 'pos': 0.344, 'compound': 0.0}",0.0,0.312,0.344,0.344,neu,working rate,Warranty issues
3673,03-Mar-20,very good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3674,18-Nov-18,thanks for this product it is very much fine with my new samsung ,5.0,thank product fine new samsung,thank product fine new samsung,0.2765151515151515,0.4772727272727273,"{'neg': 0.0, 'neu': 0.411, 'pos': 0.589, 'compound': 0.5106}",0.5106,0.411,0.589,0.0,pos,Quality,Quality
3675,10-Dec-19,very nice product am fully satisfied,5.0,nice product fully satisfied,nice product fully satisfied,0.55,1.0,"{'neg': 0.0, 'neu': 0.253, 'pos': 0.747, 'compound': 0.7089}",0.7089,0.253,0.747,0.0,pos,speed,Quality
3676,02-Nov-17,awesome best,5.0,awesome well,awesome well,1.0,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7351}",0.7351,0.0,1.0,0.0,pos,working rate,Performance
3677,04-Feb-19,please buy best memory card having capacity from well known brand samsung,5.0,buy good memory card have capacity know brand samsung,buy good memory card have capacity know brand samsung,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,0.734,0.266,0.0,pos,working rate,Storage capacity
3678,24-May-19,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3679,03-Sep-19,good product am satisfied with the performance,5.0,good product satisfied performance,good product satisfied performance,0.6,0.8,"{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.6908}",0.6908,0.26,0.74,0.0,pos,Quality,Quality
3680,04-Dec-18,good product no lag high speed ans performance this product really like that,5.0,good product lag high speed ans performance product like,good product lag high speed ans performance product like,0.43,0.5700000000000001,"{'neg': 0.174, 'neu': 0.435, 'pos': 0.391, 'compound': 0.4588}",0.4588,0.435,0.391,0.174,pos,Quality,Quality
3681,11-Dec-17,original product received in good and sealed condition,5.0,original product receive good sealed condition,original product receive good sealed condition,0.5375,0.675,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.6369}",0.6369,0.435,0.565,0.0,pos,Quality,Quality
3682,23-May-19,simply fantastic product,5.0,simply fantastic product,simply fantastic product,0.4,0.9,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.5574}",0.5574,0.357,0.643,0.0,pos,Quality,Quality
3683,05-Mar-18,good product,3.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3684,22-Nov-19,exectly its not its only prefer hp and kingston,2.0,exectly prefer hp kingston,exectly prefer hp kingston,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Performance,value for money
3685,30-Jan-19,bought card but available space in the card is only ,2.0,buy card available space card,buy card available space card,0.4,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Storage capacity
3686,30-Jul-20,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3687,07-Mar-19,gud one,5.0,gud,gud,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Performance,value for money
3688,24-Jan-19,ok,5.0,ok,ok,0.5,0.5,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,0.0,1.0,0.0,pos,working rate,Warranty issues
3689,30-Jun-19,it still working in condition after one and half year,4.0,work condition half year,work condition half year,-0.16666666666666666,0.16666666666666666,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Warranty issues
3690,04-Dec-18,amazing,5.0,amazing,amazing,0.6000000000000001,0.9,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5859}",0.5859,0.0,1.0,0.0,pos,working rate,Performance
3691,11-Dec-17,got it on offer and worth the money you pay you get an adapter with it transfer speeds are good and no issues till now,5.0,get offer worth money pay adapter transfer speed good issue till,get offer worth money pay adapter transfer speed good issue till,0.5,0.35000000000000003,"{'neg': 0.099, 'neu': 0.563, 'pos': 0.338, 'compound': 0.5267}",0.5267,0.563,0.338,0.099,pos,value for money,value for money
3692,30-Sep-19,good one,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3693,13-Aug-18,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3694,25-Dec-18,product is good let see how many days it will work and the delivery boy behaviour was very bad,5.0,product good let day work delivery boy behaviour bad,product good let day work delivery boy behaviour bad,5.551115123125783e-17,0.6333333333333333,"{'neg': 0.261, 'neu': 0.522, 'pos': 0.216, 'compound': -0.1531}",-0.1531,0.522,0.216,0.261,neu,Quality,Quality
3695,08-Sep-19,just go for it without any doubtsi using it since last months and its working perfectly fine,5.0,doubtsi month work perfectly fine,doubtsi month work perfectly fine,0.4166666666666667,0.5,"{'neg': 0.0, 'neu': 0.333, 'pos': 0.667, 'compound': 0.7184}",0.7184,0.333,0.667,0.0,pos,working rate,value for money
3696,28-Oct-18,item was broken warranty was not covered for that,3.0,item break warranty cover,item break warranty cover,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Warranty issues
3697,09-Sep-19,excellent,5.0,excellent,excellent,1.0,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,0.0,1.0,0.0,pos,Quality,Quality
3698,28-Jan-18,not so easy to install but memory is good,3.0,easy install memory good,easy install memory good,0.5666666666666667,0.7166666666666668,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.7003}",0.7003,0.256,0.744,0.0,pos,working rate,Storage capacity
3699,14-Feb-20,satisfied,5.0,satisfied,satisfied,0.5,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,0.0,1.0,0.0,pos,working rate,Warranty issues
3700,04-Dec-18,excellent,5.0,excellent,excellent,1.0,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,0.0,1.0,0.0,pos,Quality,Quality
3701,11-Dec-17,good working well,4.0,good working,good working,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Performance,Quality
3702,02-May-19,very good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3703,22-May-19,like,5.0,like,like,0.0,0.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}",0.3612,0.0,1.0,0.0,pos,working rate,Performance
3704,11-Mar-19,good speed,5.0,good speed,good speed,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Performance,Quality
3705,12-Dec-19,there is only,4.0,,,0.0,0.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,neu,Performance,value for money
3706,14-Feb-19,this card is storage capacity is not real capacity is and so money value is not good so don buy this card for ,1.0,card storage capacity real capacity money value good don buy card,card storage capacity real capacity money value good don buy card,0.44999999999999996,0.45000000000000007,"{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.6486}",0.6486,0.629,0.371,0.0,pos,value for money,Storage capacity
3707,30-Oct-19,satisfied with the product,4.0,satisfied product,satisfied product,0.5,1.0,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,0.263,0.737,0.0,pos,Quality,Warranty issues
3708,20-Aug-19,using atleast years from now and doing great,5.0,atleast year great,atleast year great,0.8,0.75,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249,0.328,0.672,0.0,pos,working rate,value for money
3709,13-Jun-18,got two bar codes outside of memory card packet dont know what realy amazon intended,4.0,get bar code outside memory card packet not know realy amazon intend,get bar code outside memory card packet not know realy amazon intend,0.0,0.05,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.1326}",-0.1326,0.879,0.0,0.121,neu,working rate,Warranty issues
3710,04-Dec-18,this is one of the best memory cards that you could purchase there ample storage and extremely quick transfer speed,5.0,good memory card purchase ample storage extremely quick transfer speed,good memory card purchase ample storage extremely quick transfer speed,0.5166666666666666,0.55,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.4404,0.756,0.244,0.0,pos,working rate,Performance
3711,11-Dec-17,good option to extend memory,5.0,good option extend memory,good option extend memory,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.5574}",0.5574,0.303,0.697,0.0,pos,Performance,Quality
3712,08-Jul-18,very nice,4.0,nice,nice,0.6,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,0.0,1.0,0.0,pos,speed,Quality
3713,16-Mar-19,its awesome,5.0,awesome,awesome,1.0,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,0.0,1.0,0.0,pos,working rate,Performance
3714,21-May-19,decent product,4.0,decent product,decent product,0.16666666666666666,0.6666666666666666,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Quality,Quality
3715,04-Dec-18,memory card is better than any other sd card samsung memory card is very good love this samsung memory card,5.0,memory card well sd card samsung memory card good love samsung memory card,memory card well sd card samsung memory card good love samsung memory card,0.6,0.6000000000000001,"{'neg': 0.0, 'neu': 0.521, 'pos': 0.479, 'compound': 0.8481}",0.8481,0.521,0.479,0.0,pos,working rate,Storage capacity
3716,29-Feb-20,very good product must for all samsung users,5.0,good product samsung user,good product samsung user,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,0.508,0.492,0.0,pos,Quality,Quality
3717,27-Oct-18,been using it for year now no problems found till date,4.0,year problem find till date,year problem find till date,0.0,0.0,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.597,0.0,0.403,neg,working rate,Warranty issues
3718,13-Nov-17,samsung mobile not proper wprking,3.0,samsung mobile proper wprking,samsung mobile proper wprking,0.0,0.1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Storage capacity
3719,18-Dec-18,good worth to buy,5.0,good worth buy,good worth buy,0.5,0.35000000000000003,"{'neg': 0.0, 'neu': 0.172, 'pos': 0.828, 'compound': 0.5859}",0.5859,0.172,0.828,0.0,pos,Performance,value for money
3720,17-Nov-19,its good read write speed is good not made in china big plus point,5.0,good read write speed good china big plus point,good read write speed good china big plus point,0.4666666666666666,0.4333333333333334,"{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.7003}",0.7003,0.547,0.453,0.0,pos,Performance,Performance
3721,11-Dec-17,good memory card till date purchases months ago,5.0,good memory card till date purchase month ago,good memory card till date purchase month ago,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,0.707,0.293,0.0,pos,working rate,Warranty issues
3722,21-Jun-18,as per expectations,4.0,expectation,expectation,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Performance,value for money
3723,13-Feb-20,good product,4.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3724,15-Nov-18,like the deal,5.0,like deal,like deal,0.0,0.0,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,0.286,0.714,0.0,pos,working rate,Quality
3725,11-Mar-20,nice,4.0,nice,nice,0.6,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,0.0,1.0,0.0,pos,speed,Quality
3726,20-Nov-18,very good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3727,12-Nov-18,good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3728,07-Jan-20,very nice product no doubt on company brand,5.0,nice product doubt company brand,nice product doubt company brand,0.6,1.0,"{'neg': 0.301, 'neu': 0.361, 'pos': 0.337, 'compound': 0.0772}",0.0772,0.361,0.337,0.301,neu,speed,Storage capacity
3729,17-Oct-18,very nice product good quality,5.0,nice product good quality,nice product good quality,0.6499999999999999,0.8,"{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.6908}",0.6908,0.26,0.74,0.0,pos,speed,Quality
3730,04-Dec-18,good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3731,11-Dec-17,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3732,13-Apr-19,use blackberry its need its own storage format type so didn get the full speed of reading and write,4.0,use blackberry need storage format type didn speed reading write,use blackberry need storage format type didn speed reading write,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Storage capacity
3733,18-Oct-19,slightly better than sandisk gb class ,5.0,slightly well sandisk gb class,slightly well sandisk gb class,-0.16666666666666666,0.16666666666666666,"{'neg': 0.0, 'neu': 0.689, 'pos': 0.311, 'compound': 0.204}",0.204,0.689,0.311,0.0,pos,working rate,Performance
3734,15-Nov-17,great product,5.0,great product,great product,0.8,0.75,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,0.196,0.804,0.0,pos,Quality,value for money
3735,04-Jul-19,durable fast micro sd card,5.0,durable fast micro sd card,durable fast micro sd card,0.2,0.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Storage capacity
3736,01-Nov-18,gd gd,3.0,gd gd,gd gd,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Performance,value for money
3737,29-Oct-18,samsung evo darun ekta memory card ami use thakekono problem hoiniit fantastic,5.0,samsung evo darun ekta memory card ami use thakekono problem hoiniit fantastic,samsung evo darun ekta memory card ami use thakekono problem hoiniit fantastic,0.4,0.9,"{'neg': 0.166, 'neu': 0.613, 'pos': 0.221, 'compound': 0.2263}",0.2263,0.613,0.221,0.166,pos,working rate,Warranty issues
3738,06-Jan-19,good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3739,02-Jun-18,good storage backup for mobile,4.0,good storage backup mobile,good storage backup mobile,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,0.508,0.492,0.0,pos,Performance,Storage capacity
3740,04-Dec-18,very good,4.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3741,11-Dec-17,just go for it it is an amazing micro sd card from samsung and amazon delivered it on time,5.0,amazing micro sd card samsung amazon deliver time,amazing micro sd card samsung amazon deliver time,0.6000000000000001,0.9,"{'neg': 0.0, 'neu': 0.522, 'pos': 0.478, 'compound': 0.6705}",0.6705,0.522,0.478,0.0,pos,working rate,Warranty issues
3742,14-Nov-18,product is awesome am using almost yr no problem has been arisen till now you may go for this,5.0,product awesome yr problem arise till,product awesome yr problem arise till,1.0,1.0,"{'neg': 0.25, 'neu': 0.37, 'pos': 0.38, 'compound': 0.34}",0.34,0.37,0.38,0.25,pos,Quality,Warranty issues
3743,08-Nov-19,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3744,25-Feb-19,nice product,5.0,nice product,nice product,0.6,1.0,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,0.263,0.737,0.0,pos,speed,Quality
3745,12-Nov-19,it is genuine product although have not done speed test yet but gb file was transferred as quickly as it can,5.0,genuine product speed test gb file transfer quickly,genuine product speed test gb file transfer quickly,0.3666666666666667,0.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Quality,Performance
3746,08-Nov-18,decent memory card for smartphone with pretty good writing speed,4.0,decent memory card smartphone pretty good writing speed,decent memory card smartphone pretty good writing speed,0.37222222222222223,0.7555555555555555,"{'neg': 0.0, 'neu': 0.496, 'pos': 0.504, 'compound': 0.7269}",0.7269,0.496,0.504,0.0,pos,working rate,Performance
3747,17-May-19,not bad at all working well,4.0,bad work,bad work,-0.6999999999999998,0.6666666666666666,"{'neg': 0.778, 'neu': 0.222, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0.222,0.0,0.778,neg,working rate,Storage capacity
3748,27-Dec-17,good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3749,23-May-19,simply best bought for my sj cam action camera working excellent without any problem,5.0,simply best buy sj cam action camera working excellent problem,simply best buy sj cam action camera working excellent problem,0.7000000000000001,0.4666666666666666,"{'neg': 0.153, 'neu': 0.398, 'pos': 0.449, 'compound': 0.7351}",0.7351,0.398,0.449,0.153,pos,working rate,value for money
3750,04-Dec-18,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
3751,11-Dec-17,got at rs which is costier below this price it is good and gb is according to not ,5.0,get r costi price good gb accord,get r costi price good gb accord,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.4404,0.674,0.326,0.0,pos,Performance,Storage capacity
3752,19-Apr-19,good product,4.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
3753,09-Apr-19,samsung quality is maintained,5.0,samsung quality maintain,samsung quality maintain,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Quality
3754,09-Sep-19,good,2.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
